<<<<<<< HEAD
"ridge" "grridge" "gren1.psel1" "gren1.psel2" "gren1.psel3" "gren1.psel4" "gren1.psel5" "gren1.psel7" "gren1.psel9" "gren1.psel11" "gren1.psel13" "gren1.psel15" "gren1.psel18" "gren1.psel21" "gren1.psel24" "gren1.psel27" "gren1.psel30" "gren1.psel34" "gren1.psel38" "gren1.psel42" "gren1.psel46" "gren1.psel50" "gren2.psel1" "gren2.psel2" "gren2.psel3" "gren2.psel4" "gren2.psel5" "gren2.psel7" "gren2.psel9" "gren2.psel11" "gren2.psel13" "gren2.psel15" "gren2.psel18" "gren2.psel21" "gren2.psel24" "gren2.psel27" "gren2.psel30" "gren2.psel34" "gren2.psel38" "gren2.psel42" "gren2.psel46" "gren2.psel50" "gren3.psel1" "gren3.psel2" "gren3.psel3" "gren3.psel4" "gren3.psel5" "gren3.psel7" "gren3.psel9" "gren3.psel11" "gren3.psel13" "gren3.psel15" "gren3.psel18" "gren3.psel21" "gren3.psel24" "gren3.psel27" "gren3.psel30" "gren3.psel34" "gren3.psel38" "gren3.psel42" "gren3.psel46" "gren3.psel50" "enet1.psel1" "enet1.psel2" "enet1.psel3" "enet1.psel4" "enet1.psel5" "enet1.psel7" "enet1.psel9" "enet1.psel11" "enet1.psel13" "enet1.psel15" "enet1.psel18" "enet1.psel21" "enet1.psel24" "enet1.psel27" "enet1.psel30" "enet1.psel34" "enet1.psel38" "enet1.psel42" "enet1.psel46" "enet1.psel50" "enet2.psel1" "enet2.psel2" "enet2.psel3" "enet2.psel4" "enet2.psel5" "enet2.psel7" "enet2.psel9" "enet2.psel11" "enet2.psel13" "enet2.psel15" "enet2.psel18" "enet2.psel21" "enet2.psel24" "enet2.psel27" "enet2.psel30" "enet2.psel34" "enet2.psel38" "enet2.psel42" "enet2.psel46" "enet2.psel50" "enet3.psel1" "enet3.psel2" "enet3.psel3" "enet3.psel4" "enet3.psel5" "enet3.psel7" "enet3.psel9" "enet3.psel11" "enet3.psel13" "enet3.psel15" "enet3.psel18" "enet3.psel21" "enet3.psel24" "enet3.psel27" "enet3.psel30" "enet3.psel34" "enet3.psel38" "enet3.psel42" "enet3.psel46" "enet3.psel50"
"pred1" 0.108559162710071 0.671116940035076 0.400027498286865 0.40232859988577 0.403436388498078 0.403564605526354 0.403444964249041 0.403741010664051 0.404134771236917 0.40473923353656 0.406751296067873 0.409767862590663 0.413888577556867 0.418435365015401 0.42248385053236 0.43720292304859 0.453515623981033 0.458343620829847 0.474533052539844 0.480886395818117 0.490775491609007 0.49324017463732 0.4002953709677 0.436317022244293 0.441670076571763 0.437349139962072 0.429260109540075 0.428835939464169 0.428337932321234 0.426760764813456 0.425963541980386 0.425527501556377 0.45365279794871 0.506209646000523 0.526060497536973 0.67807256937846 0.715510563568304 0.866368703529315 0.901306165710947 0.922341456598731 0.935864816060089 0.9492464099574 0.400602990644777 0.497023914976298 0.498970486802891 0.480475419573452 0.467484460812846 0.446067429435672 0.424383515527669 0.421997671665891 0.455985164516286 0.564424727131559 0.660123412812126 0.983387959521353 0.999810519893362 0.999999891009539 0.999999896466763 0.999999901507373 0.99999990607231 0.999999910179357 0.999999913885933 0.999999917255612 0.400027498286865 0.402737117062382 0.403360843193713 0.403746243194275 0.403998257993255 0.404925812833874 0.405813394129968 0.406389564600038 0.406794026944853 0.407135201343981 0.408942568528491 0.411635546928133 0.413685692894601 0.416672607418361 0.418689561310392 0.422151156622118 0.42300840868359 0.424305324974542 0.424353800023218 0.424583936227541 0.4 0.438881740829117 0.441009280273176 0.441855708705037 0.454146936401401 0.457650606074819 0.464836163076467 0.466929684355948 0.470374887322606 0.469729082265419 0.470591822746704 0.476389257631756 0.478958475916858 0.477329984322662 0.478432665559438 0.477970561931425 0.476249701186222 0.49241267536542 0.506750704984348 0.531312918260526 0.400602990644637 0.493681430067794 0.499160950606125 0.516836359972017 0.548131341269926 0.554369922909779 0.573386114096167 0.571319554922537 0.561587359099109 0.55188861098839 0.548683401159787 0.563996884122416 0.560744671990523 0.586820849458023 0.524717723087345 0.536396751916079 0.504527336986298 0.701009063139811 0.830157507783559 0.820401573280882 0.439751587301588
"pred2" 0.451111038850756 0.456034049271401 0.454533600011647 0.45445200630415 0.454310444599278 0.453961004556163 0.454203965110334 0.453996801754017 0.453711364201515 0.452597984865536 0.45188616463593 0.451651768833589 0.450968675742988 0.450709878876162 0.449910944018894 0.448260025388545 0.448261472259848 0.447838761692209 0.447409513656939 0.445836743683678 0.444729854512319 0.440156365314302 0.454425786633011 0.452868015106192 0.450229102389782 0.44565500975182 0.442646994050402 0.439272787382256 0.391873513421998 0.386671846164062 0.358466151790986 0.344522141574955 0.318864669660063 0.318386052857164 0.321231197609301 0.321132501364986 0.31357497108958 0.298806384749962 0.28632975219743 0.256469407645686 0.21394258780168 0.155372387576942 0.454545454545455 0.450446160240682 0.446610068795593 0.430063350356528 0.415266735291313 0.339707954458264 0.313157903089489 0.286038123826713 0.273913928392648 0.251821834181973 0.227253106340055 0.193277732328278 0.149579495036711 0.0279453961058655 0.00604935546562247 0.00308926774323885 0.00302745827033236 0.00299307659745357 0.00295905992617168 0.00292695188689132 0.454545454545455 0.454491856278186 0.454236095273934 0.454086986848517 0.454203493866472 0.454143331634628 0.453903082201125 0.453669169944774 0.45363068395609 0.453426308016525 0.452656464574192 0.451436036195614 0.45017988005975 0.449850085028166 0.448663452311952 0.446398170125007 0.443551105029459 0.440866430623392 0.440183662588264 0.437024296682869 0.454426108108667 0.453453934063145 0.45114190401597 0.44571779169277 0.44428517342468 0.441787947635164 0.44047959139858 0.433545319911728 0.423310367453017 0.399316750865825 0.396207023239458 0.379446843374928 0.370688111571926 0.355758493667667 0.35095293910245 0.330884779121183 0.303566642064112 0.295194054761177 0.284178331201325 0.276011707406875 0.454315599283114 0.451333909743589 0.444492338683097 0.438544920693316 0.431772250996694 0.424080148873876 0.401674767052043 0.384310567999087 0.377889414898977 0.374880513292984 0.326560882145108 0.305686903773576 0.272881244691679 0.220663049446226 0.164760909096177 0.118961521820822 0.0722096331911877 0.0449593989264033 0.0187979148074968 0.0188747052130963 0.560696428571427
"pred3" 0.171498671805839 0.178443434223049 0.444444444444444 0.443176599722582 0.442694530772728 0.442617302420403 0.442454768250892 0.438879163300875 0.438547142477144 0.436359491419097 0.434485948056665 0.433470089748523 0.431547495160803 0.430928090911761 0.43045657068458 0.429471286530759 0.42878359703307 0.427100042765009 0.425007787616117 0.422458381984193 0.419990315511516 0.414200489305838 0.444269809386727 0.425239269939387 0.422661067200722 0.422460656247489 0.413309361365351 0.384332973914829 0.374801389643971 0.361501777700913 0.3468783252358 0.327198459123057 0.307062454407628 0.306730614561457 0.320512142743991 0.330913741109731 0.330520148095766 0.316355035006824 0.301713841131879 0.293857203696276 0.267169521354748 0.272142737238837 0.444444444444444 0.389525408643831 0.389289154134119 0.388811646845761 0.349227612224514 0.330756233655595 0.285986632856994 0.242385450909425 0.230183404445725 0.210937783662997 0.16510583590935 0.222701636769173 0.203713043170414 0.175378409207982 0.133548538709444 0.134704478384264 0.135946285302327 0.137341310534289 0.138973649476501 0.140844845356607 0.444444444444444 0.443159236634449 0.442707328475014 0.442673581175745 0.442579419670423 0.442062627087918 0.438839184687526 0.438275461339642 0.437944055645815 0.437734862728536 0.435710803044809 0.432172571037684 0.430949415436565 0.429250936815505 0.426052554062276 0.423413249738859 0.420854582651263 0.418270186052739 0.41488118156354 0.412962290413589 0.444269574175942 0.425837737792835 0.422651954871883 0.422442420809665 0.421564534833417 0.409116362819042 0.400528806717063 0.393726228569751 0.376484256579364 0.371558271634822 0.355379883859211 0.335860194499746 0.312318618655417 0.28512038911902 0.256142584992734 0.23752657654166 0.205139244667001 0.194709928429125 0.1813911405005 0.170964665293558 0.444085995858972 0.389585069379071 0.389149415974584 0.388798022210682 0.383567195286566 0.35017723366828 0.341462357343167 0.299670212186713 0.270106720690925 0.238762370600448 0.201343661985704 0.117537389831869 0.0947049591472462 0.0796825939287358 0.0512183948577146 0.0391893949966488 0.0365735116018921 0.0151834984885899 0.00677386055278492 0.0050857939737582 0.546874206349205
"pred4" 0.374909475620422 0.193884204813984 0.422206003573775 0.421880921196648 0.418650939092905 0.417607128556852 0.41719679089954 0.414481902083453 0.411180467789713 0.409198581668693 0.408418665224281 0.407338542368516 0.406039223392676 0.402197119285137 0.399582739013085 0.397552694806536 0.394735276176504 0.38968133488844 0.383703709164086 0.378436658372576 0.369603279494717 0.36436122519813 0.422045117082706 0.412906879211486 0.387620108954494 0.371544758773893 0.357298732244435 0.337147662529047 0.317575882267801 0.306811396556705 0.296520483017743 0.284823136694477 0.260799271235219 0.217891546938813 0.197120325537894 0.146371030280007 0.122043059338748 0.115012620232458 0.107373091734808 0.0790220013551797 0.0694240673934472 0.0578349488094347 0.421854187184916 0.404032012229674 0.363093145454851 0.336157872791028 0.330672094344162 0.307559337811954 0.279278097574108 0.257104101125242 0.223052498530764 0.193512561340516 0.143807985005541 0.114893592709363 0.0919073302019354 0.0768306785494566 0.0318672162706524 0.0155110380803842 0.00351556658992743 0.00146208490382357 0.00149477980691975 0.00153007422427599 0.42220602516853 0.422017517715009 0.418799559692084 0.417240180112438 0.416585894675999 0.415433248332163 0.414758466406743 0.413497853218466 0.410796508648403 0.409446470797393 0.408541988420485 0.407142983641499 0.406293852462507 0.405309271381477 0.402902283641938 0.402376244954946 0.401860150571695 0.4008424532398 0.399701953048337 0.39673422772437 0.422222222222222 0.414938364791864 0.372884541146029 0.367065691045229 0.363091808649867 0.346010983109958 0.336407816760413 0.323319840388645 0.321430912808128 0.313167522619935 0.295901366384584 0.279345143087807 0.27208096084879 0.25057565359196 0.230863789817314 0.206647131640215 0.196316429078448 0.165929084747402 0.153610580607414 0.128829729815028 0.421854187184978 0.406178805385385 0.340592692203646 0.3341890160095 0.294819848610718 0.283632793574095 0.279424099613557 0.263947803380554 0.247035951101494 0.242114514698937 0.213159049618111 0.163936124356013 0.146565768270499 0.115951361374389 0.0934520301594869 0.026941124681672 0.0111673710374041 0.00215385895315006 0.00143056062210189 0.0014140415989612 0.386453412698413
"pred5" 0.240231738059856 0.119312763437307 0.422231599431544 0.422627595049809 0.423300820842779 0.424301314204253 0.424870629979497 0.42603105479619 0.427771246185406 0.42715249183205 0.426657275894226 0.425692193648018 0.423998871708889 0.415696251675866 0.408677183939389 0.403856344256804 0.402178507802967 0.397275053454029 0.389776643097548 0.382261488359609 0.37448027496146 0.369775931725014 0.42232007095216 0.433105264795471 0.437141331794368 0.450562276280546 0.460029371135964 0.489903060491655 0.515178211097408 0.517196023032405 0.516899449667055 0.511562506743975 0.500797515064979 0.433725505512092 0.407703652924069 0.399956926095108 0.356401277793207 0.316133789543757 0.295912155749258 0.254970364805305 0.217169070736918 0.196273740614564 0.42241623025587 0.444335290916607 0.459229314793216 0.475941805990817 0.493146788004111 0.541784245890073 0.630041235644039 0.624044163267891 0.558355710472454 0.529817736522759 0.50760718301522 0.424708132441652 0.390963046578732 0.453695431350553 0.461782562950769 0.475157050701744 0.471224118358092 0.467091761710658 0.463921524694481 0.462245662708327 0.422222222222222 0.422396284944443 0.423491552652355 0.424129403679537 0.424726330921122 0.425595466565315 0.425825814973425 0.425865305113914 0.426163682076743 0.426281505370696 0.42390591716063 0.422429635467698 0.422003450938941 0.420709888185432 0.418890300113672 0.416326774841723 0.411951501057572 0.40943292427766 0.406609599121111 0.403551198944102 0.422320070952149 0.429093719087106 0.436431722113042 0.447219217802931 0.456258076248175 0.461136963095946 0.472042140328709 0.475561139955943 0.479892910745659 0.480962511372494 0.475372577255576 0.47195515177765 0.468343271326912 0.468234025788407 0.449769212944252 0.452601984307878 0.471305929463646 0.506396505099794 0.514748554367089 0.523924144368128 0.422222222222222 0.440858141907645 0.459944213932035 0.479662919429475 0.486453099168685 0.49719707621629 0.529495311714237 0.548551201628329 0.569197584737112 0.558738631972467 0.518313125428306 0.487453563330006 0.510667174143202 0.614043717776155 0.659089381742907 0.713584386961934 0.819640083017971 0.841036221930409 0.844441304122953 0.849573481132579 0.431839682539683
"pred6" 0.25266639758151 0.270909949857962 0.399999902912496 0.399939780801795 0.398343678886798 0.397214153074791 0.397095184263478 0.396755853833328 0.396703422031464 0.396824145272773 0.397586920034329 0.398007416265311 0.398329236885116 0.398795782347754 0.399009799223648 0.398166937800707 0.396284389218847 0.394964299075324 0.389118225264794 0.387923059709149 0.384290988679508 0.382479054958487 0.399998945053418 0.397216673920305 0.38525441394456 0.378976538308774 0.374602110177842 0.376361481992484 0.375708272179766 0.369353232679517 0.35719726970591 0.35257202071648 0.331662668049983 0.308271393302971 0.297533597301575 0.289485887764084 0.283553866338651 0.255829948469607 0.247618105587612 0.242685427552487 0.241290357755522 0.236632511414551 0.399997820704854 0.396454285655345 0.391496559019118 0.378279064856173 0.37467332228035 0.344218986622068 0.312350637409012 0.289582618283525 0.28533471752088 0.295579950026181 0.287182090638263 0.177549228625686 0.102533148439185 0.0742843486948472 0.072085068691721 0.0700500436482693 0.0682386891879389 0.0666320066972859 0.0652127428673199 0.063960606414527 0.399999902912497 0.399723390880525 0.39880452016433 0.397342435014113 0.397061984758963 0.396631599210953 0.396380011130322 0.396428291954153 0.396393425933772 0.396425854296401 0.39686955297581 0.396642305507026 0.396461524253073 0.395688711776146 0.394923198465102 0.393260097137798 0.392789369173554 0.391661641616196 0.390807811902871 0.389685508546147 0.4 0.395864394279958 0.391390434537049 0.383899654011343 0.37590820357929 0.374340773746647 0.376645388411233 0.375510980551982 0.369872584539435 0.366419618196303 0.358706958349359 0.349118583488233 0.344269499647468 0.334538686271699 0.332773546197565 0.327343000902324 0.323500703248942 0.313492249328227 0.307843337731081 0.317978146970606 0.399997820704854 0.398482132857789 0.394584354029619 0.386824835657616 0.380751063139105 0.378124275154122 0.367850685306089 0.342716482065001 0.33305641549414 0.314519055265255 0.304579624634703 0.3130214212866 0.308773478134448 0.307656918909876 0.270433152192848 0.212007224630395 0.178320777899354 0.137841147688546 0.094564673966933 0.095398554285453 0.426613412698413
"pred7" 0.290014502459391 0.126576814217879 0.454552895195355 0.454499336784203 0.45435026048945 0.453991047403307 0.453753238594626 0.452756228398651 0.45207310768018 0.449986823334095 0.448529089022503 0.447883748740046 0.44584025733946 0.441555713224579 0.435849700011065 0.425727725077343 0.421104158934326 0.417654636096509 0.414886215729069 0.408278864169029 0.40400617338767 0.392811541826429 0.454620559948463 0.453304861765943 0.451399209410694 0.448426469657539 0.445039532003315 0.440783908172138 0.407840581965616 0.402051695806321 0.369727984160462 0.353215061034265 0.316971224857011 0.308395399989996 0.293692550066011 0.285587364739082 0.246876775301786 0.214370724374999 0.182664527575489 0.123101529280086 0.0814306609679432 0.0515972450369653 0.454545454545455 0.451302310065315 0.447187672704847 0.438626213559764 0.430090998396263 0.385095346325563 0.365023058955087 0.326672736493767 0.304691924878894 0.268454593861623 0.232675433442312 0.184869340120365 0.134217414277161 0.021658414387918 0.00256729378233943 0.000830375102922137 0.000828514480200944 0.000829666223624139 0.000831923476078753 0.000834336721292414 0.454545454545455 0.454542939959535 0.454274659549506 0.45393570454633 0.453783065775447 0.453361360807038 0.453091432446572 0.452942771868837 0.452917080612282 0.452965357549754 0.452743005349811 0.452194766449661 0.451662574357659 0.451459128643476 0.450740706985998 0.448909833992571 0.446047205659251 0.442920133550109 0.441941247853447 0.437359047720432 0.454620358199977 0.453972418997857 0.452007155537976 0.448462362186227 0.448026400195003 0.452998426347418 0.454396842056884 0.457194025661666 0.459358298132409 0.469168856032753 0.469222909153932 0.460639231484438 0.454180087456676 0.435418183385815 0.427764222810826 0.395770230672014 0.324445786306093 0.298678169142713 0.282678864661008 0.268712877216013 0.454689705625312 0.452312829720624 0.446255023710833 0.456438769192669 0.469893227984488 0.482089829864462 0.489021385595092 0.494549867335818 0.496004588317205 0.496471585616559 0.459608807518496 0.439622347389082 0.383822361216588 0.311177053143555 0.238658527042489 0.149279065536725 0.0690131150642003 0.0304287201759178 0.00866140398818942 0.00860145699648046 0.532235873015872
"pred8" 0.404463084465709 0.211334746713344 0.444444444444444 0.443693553369614 0.442659836359128 0.442445204145411 0.442091018729423 0.438690293759814 0.438619361201244 0.439113228867255 0.439794707611855 0.439807846037144 0.440428205778184 0.441590584254133 0.443806673468165 0.445565944036285 0.445719016668992 0.445086567590392 0.443622656266401 0.441511225330779 0.438198079189243 0.426762927628471 0.444341818332385 0.43138035429248 0.424601114127055 0.422367951932826 0.404669166163866 0.368787312821695 0.342698206982685 0.333900276248673 0.329624062892516 0.30787114939188 0.286805723025429 0.278774772026312 0.264868442052243 0.271692913379956 0.276428545880712 0.28116244150044 0.278100684386698 0.245555195191389 0.209120671972706 0.186540106234134 0.444444444444444 0.410602301640121 0.402753331261879 0.393996987546212 0.340396624217103 0.303048588325912 0.316719220016824 0.325449526803642 0.326203355219368 0.327974891192594 0.321936587193558 0.48508230410538 0.403293737069108 0.25471019244203 0.193682680602451 0.18335348214646 0.174031158045825 0.165523216576074 0.157726443523587 0.150576033810816 0.444444444444444 0.443658715369317 0.442761764896248 0.442686530416679 0.442439229045092 0.44165909240452 0.438117844577407 0.437333216777255 0.437048458629743 0.437054082268485 0.43723911987866 0.438143584333537 0.438186617531094 0.438049253236311 0.437102340419439 0.436560673330908 0.436038697967702 0.436354673822467 0.437041707746878 0.437276658941368 0.444341680102118 0.432528223734038 0.424463175465137 0.422269294154951 0.419952330808419 0.397689410552129 0.381279528819691 0.367409999265728 0.355941659153074 0.352826707523153 0.340817677536996 0.32970237378982 0.320904623424889 0.319464127439398 0.322714373618242 0.329350314846824 0.354543313504103 0.365233964482676 0.369505149834002 0.370207746542142 0.444233788466455 0.410728070056296 0.407850926319966 0.393990863971768 0.381815595007995 0.326406016695766 0.292832902187146 0.291002108591095 0.296035216922606 0.311160409722313 0.357503301899824 0.445810829959338 0.49279219768175 0.552259918350497 0.678593498905979 0.730054254353355 0.756315001632646 0.800780316051469 0.792070428268128 0.78731385186101 0.546832698412698
"pred9" 0.580999806674828 0.569673451170779 0.400009576165575 0.400842716269749 0.402592002599574 0.403795352491359 0.404129413275558 0.405604105800228 0.406368408110087 0.407206351373583 0.40920980837287 0.411485691904259 0.414025233156468 0.416682823892251 0.418849480599938 0.424529405777343 0.430238282746672 0.432192861584077 0.437423411466846 0.440327097642505 0.449639459105108 0.453970602669026 0.400102846329905 0.413988256186981 0.426422716941716 0.437935050522572 0.45154509936194 0.460757083410949 0.465782338850428 0.470383659707683 0.471097789807172 0.469010972493059 0.454458105899368 0.444006889928964 0.439832017820369 0.441002726881232 0.441227998637391 0.425118858391843 0.417589805413524 0.4177536717309 0.429983849563331 0.446084806823917 0.400209923276647 0.433767609294892 0.438665236217002 0.467800675014642 0.483940512229652 0.506395831551431 0.479102776749053 0.421188275381228 0.405284803666208 0.39792899069525 0.387491252518802 0.235630906324873 0.120213257725864 0.079279560497093 0.0775218694220295 0.076257062151077 0.0752241749358005 0.0743505550551858 0.0735902974218025 0.0729145405192511 0.400009576165575 0.4011218638585 0.402126544584565 0.40355283604755 0.403870046503737 0.405027345285358 0.405856203096298 0.40633180194854 0.406561304945826 0.406778302565876 0.40782276352914 0.409248094271037 0.410062129584316 0.411541336045186 0.412205022895708 0.413717227688678 0.414268207925251 0.415070967991075 0.416390453814543 0.417551671043708 0.4 0.415675766741817 0.420343692431039 0.427759153578788 0.44038378610368 0.444925845709765 0.448770504765987 0.450672720041702 0.455109020510055 0.455847497421342 0.458290387364149 0.462148400082816 0.464969690609841 0.471068260205041 0.470591079622152 0.477143887807233 0.478309367593877 0.48084422268635 0.468363767280804 0.446580073858826 0.400209923276598 0.431485546810266 0.435759536251 0.439804362396258 0.459554772940175 0.463895953438277 0.472750119326633 0.478057290392248 0.4838459436166 0.49281592599235 0.50422729924227 0.507032200241773 0.497997942171513 0.498152101575794 0.505062384793303 0.524357173410151 0.479046847410694 0.320639777668574 0.197329365806946 0.197797830442045 0.586166746031745
"pred10" 0.519575935058159 0.848474702146031 0.39999492675729 0.399656062238514 0.400898026943885 0.401518983385068 0.401632498162567 0.401998651105135 0.402336547732968 0.403103687130043 0.405515142448393 0.407940977440944 0.410900495114007 0.416074303324738 0.420539776378841 0.433336148546197 0.446103089042205 0.451108972787767 0.466459553555714 0.471742808399752 0.484401870021133 0.48973556254563 0.399945498902544 0.397257641847019 0.404438563771717 0.407908871121049 0.411402163007009 0.418577124804547 0.424247390820338 0.436169148032046 0.468926675446905 0.482661051137049 0.51858962783137 0.565139719172181 0.587122566117867 0.711318065475308 0.732390064670539 0.8063393401842 0.821745731657043 0.831462678794196 0.841941300621868 0.85322468510733 0.3998887239455 0.384538762596314 0.3874774190451 0.39358438906295 0.395725467821864 0.466871893577803 0.546964457903716 0.639387129729656 0.658287869538252 0.722046635484767 0.764543941798059 0.916834706615456 0.976449043752319 0.998374260773789 0.998387995928837 0.998419506966305 0.998453548507511 0.998487673327801 0.998520542651751 0.998551453206499 0.39999492675729 0.399940956543486 0.400649626776198 0.401398434903108 0.401491448538114 0.401674037993774 0.401883995870651 0.402221018389884 0.402449304081567 0.402721885465621 0.404354396965664 0.406278096780408 0.407385042580361 0.409143151921004 0.409987153393552 0.413100671151579 0.414227789728289 0.416563427470505 0.41834201078846 0.420041965504173 0.4 0.398915584052053 0.401658891736628 0.405032239317829 0.405862405106845 0.40670511955334 0.411287830634176 0.414552044542945 0.426925857022286 0.43224001920119 0.437654199127512 0.443893840365178 0.447355868168858 0.446338538977922 0.443370823386074 0.43378632168657 0.426355943752377 0.403100432049237 0.388790485582825 0.384062779370452 0.399888723945526 0.382166874589633 0.386304078047248 0.386679118910875 0.38190239138218 0.386021562544251 0.400611196909107 0.446973046046977 0.464345875212956 0.478530048622096 0.492213796162514 0.496693364440606 0.491127399679784 0.452275323299116 0.350539627379532 0.377275236138836 0.437022668491828 0.421807692749047 0.430191686581517 0.42935608005896 0.686237936507935
"pred11" 0.455215585887358 0.397467093528516 0.454542925853939 0.454617409417089 0.454824813125869 0.455363730693947 0.456172950654108 0.458695538925827 0.459843019212534 0.462469122143269 0.464368082898858 0.465164992995147 0.468329669236031 0.473496612452949 0.47829078363315 0.4875951036704 0.492773439984107 0.496630564483714 0.500169185545245 0.507363083318936 0.512022686903846 0.525631774596024 0.454519923856073 0.4561796948677 0.459188270440642 0.464128707398557 0.47262115067133 0.483615002974969 0.515626142632342 0.516514953585357 0.519670860812487 0.519184448586239 0.525636089770389 0.529627047024515 0.533921196592082 0.532103943466123 0.500468859859949 0.462945130147657 0.42264157783697 0.342676460564938 0.297733297475872 0.332977343948186 0.454545454545455 0.458658020253327 0.463332377737541 0.478434419828694 0.488653102565138 0.523181657077293 0.529304918970616 0.514572514375814 0.504142503374238 0.485691333628367 0.463425803404108 0.386686470698067 0.278108927963763 0.0246196474623682 0.00263834230716235 0.000764757175693498 0.000774680735692222 0.000781178499817217 0.000784754284111492 0.000787010734292704 0.454545454545455 0.454565749548255 0.454937594802689 0.455582706705836 0.45608470838936 0.457349267379255 0.458736728295162 0.459868483989454 0.460231631476458 0.460959003866246 0.463271689893762 0.466067585881024 0.468432438098739 0.469026142904098 0.470508336330177 0.47430867029407 0.479137712313498 0.483099740427981 0.483956355220873 0.487389471614774 0.454519992453348 0.45540966796333 0.458173319047081 0.464067891451993 0.465550174380175 0.478455842868457 0.48258931988667 0.488058357754691 0.495320755782226 0.512442111245018 0.512305294689113 0.511471058680166 0.512059200879062 0.531681772302941 0.537641516022928 0.560599315919981 0.607667672783392 0.629129463505128 0.63988407931543 0.646171075114427 0.45449640810151 0.457520787544982 0.465116619467626 0.474832818898683 0.486233676530446 0.489775746203427 0.500928026306888 0.510695778875407 0.492863945597572 0.492576455960689 0.445633241903511 0.455442792974759 0.504997614699386 0.545443786598606 0.515471123068408 0.457985888677804 0.392273681343414 0.315514773335775 0.253585065727061 0.253834693658773 0.659989444444443
"pred12" 0.958607575189209 0.95204477122547 0.400015122572743 0.401331818382909 0.403816409073352 0.40537536028313 0.405694254731385 0.407011042216698 0.407747498911876 0.409311250723073 0.413395808046875 0.416912016325082 0.421767504026681 0.42813538032001 0.433611840642023 0.450930612067006 0.468126240016507 0.475949054042683 0.501410832799617 0.513962483532115 0.55005457341271 0.566374351853029 0.40016242446186 0.422293936319159 0.439620747027873 0.451621932831413 0.46419631452637 0.474702179080893 0.484488254194379 0.504869466263395 0.552654986648649 0.573788201698813 0.648189726952771 0.735660198118779 0.759709944731516 0.87596833452387 0.891017356829289 0.938470057829396 0.946809030795231 0.949147264614595 0.949645960704812 0.950357083334773 0.400331553821635 0.454383270157288 0.461280104428227 0.488735063848382 0.501714777696798 0.603361157473409 0.708053401174223 0.802901240238307 0.830894500954384 0.860371717757813 0.885812594502935 0.983356746725236 0.996561666351158 0.999239061112387 0.999313678142427 0.999371023465563 0.999419428903555 0.999461519847633 0.999498793159573 0.999532185664574 0.400015122572743 0.401774351163956 0.403198807687556 0.405100394849631 0.405449256813353 0.406474889003483 0.40717487572363 0.407826964701408 0.408504605442769 0.409196037035071 0.412725275675059 0.416805592301111 0.419313734555782 0.423151422844675 0.426285096893995 0.433512906791924 0.436610273516081 0.44418027403132 0.451088403028605 0.45824717209125 0.4 0.425011496664281 0.431534576910263 0.441402580548833 0.453447468564187 0.457247590365037 0.460989739179829 0.463723668032465 0.47314150159422 0.479198297875776 0.484737542303963 0.491406377492055 0.497117994108302 0.517380553066595 0.534271903521725 0.586485090697972 0.619047262355463 0.6858960390549 0.729451861195432 0.799563110260234 0.400331553821557 0.450651968493533 0.457479189790972 0.464232872778772 0.47915782647771 0.481751253132491 0.491002539060468 0.517951257623819 0.532865645964213 0.547428451456094 0.56185750533633 0.60118819795834 0.665539848929259 0.729505819643224 0.925772387873173 0.976578209003323 0.990842838736149 0.999253833166194 0.99979045873835 0.999788179219267 0.725197619047617
